64.945200
64.942200
64.943600
64.943300
64.941100
64.944000
64.941900
64.942400
64.944600
64.943000
64.943200
64.941700
64.939700
64.942200
64.941200
64.941000
64.941400
64.946700
64.942100
64.941300
64.940000
64.938800
64.941500
64.941200
64.942200
64.942100
64.939600
64.943200
64.942300
64.944500
64.943400
64.938800
64.942400
64.943000
64.939900
64.941200
64.940200
64.937500
64.939600
64.940600
64.941000
64.940200
64.939100
64.939800
64.938300
64.939000
64.944100
64.937100
64.938400
64.937800
64.943000
64.944200
64.941000
64.943900
64.940800
64.940800
64.941400
64.943000
64.941300
64.942600
64.942400
64.941000
64.940000
64.940400
64.941300
64.944100
64.944700
64.940600
64.941400
64.940500
64.943500
64.942600
64.941300
64.940500
64.941500
64.940200
64.940100
64.940200
64.939000
64.941300
64.943200
64.942300
64.944800
64.940800
64.942300
64.945200
64.939700
64.945200
64.942100
64.943300
64.939700
64.941700
64.943900
64.941100
64.941300
64.941200
64.943000
64.941100
64.941000
64.940200
